round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
468,5.343001842498779,0.830163043478261,0.8272741626848295,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5174658734339236,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.286935634011,0.01
469,5.199868202209473,0.8175951086956522,0.8157316003304902,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5284588380399544,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2869356340111,0.01
470,5.987342357635498,0.8203125,0.8163777388895809,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5265455196355191,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.29052734375,0.01
471,5.466914653778076,0.8247282608695651,0.8222859722603462,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5267044017506891,109079.99999999997,109079.99999999997,1.0,8.6,10.0,1539.29052734375,0.01
472,5.489315509796143,0.8189538043478262,0.8170121343542754,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5207801947007371,109080.0,109080.0,1.0,8.6,10.0,1539.29052734375,0.01
473,5.718613624572754,0.822350543478261,0.8205045630721975,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5171986628279204,109080.0,109080.0,1.0,8.6,10.0,1539.2905273437498,0.01
474,5.843666076660156,0.8165760869565217,0.8144853493990625,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5162129315899298,109080.0,109080.0,1.0,8.6,10.0,1539.29052734375,0.01
475,5.720808029174805,0.8220108695652174,0.8192526445126275,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.520428154848605,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2905273437502,0.01
476,5.453454971313477,0.8525815217391305,0.8502147097304861,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.520324260742283,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.29052734375,0.01
477,5.352395534515381,0.841711956521739,0.8388861688416135,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5244880098448226,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.29052734375,0.01
478,5.803459167480469,0.8274456521739131,0.8240975328733434,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5222386583864234,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.29052734375,0.01
479,6.139902114868164,0.8138586956521738,0.8095118943733121,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5197103760641988,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.29052734375,0.01
