round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
60,3.9351089000701904,0.692109375,0.3261210834641121,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6439487193865814,105768.0,105768.0,1.0,8.6,10.0,1489.791891042983,0.01
61,2.0410616397857666,0.73953125,0.41415374027895324,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6648425996870695,105768.0,105768.0,1.0,8.6,10.0,1489.791891042983,0.01
62,2.3051817417144775,0.740078125,0.410743560532767,0.36328515792795035,0.685617017333071,2.6348425797850448,2.643724068099782,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.7918910429828,0.01
63,2.1202688217163086,0.74734375,0.41728232852898184,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6629166590490603,105768.0,105768.0,1.0,8.6,10.0,1489.791891042983,0.01
64,2.148832321166992,0.7541406249999999,0.4283474407166561,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6337788162003095,105768.0,105768.0,1.0,8.6,10.0,1489.8117787360106,0.01
65,2.9626941680908203,0.723984375,0.413187071552181,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6291993015447663,105768.0,105768.0,1.0,8.6,10.0,1489.8117787360106,0.01
66,2.701420545578003,0.6986718750000002,0.3617839001493233,0.36328515792795035,0.685617017333071,2.6348425797850448,2.634618271914497,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.8117787360106,0.01
67,2.686417818069458,0.756015625,0.41693221864227814,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6568813413414123,105768.0,105768.0,1.0,8.6,10.0,1489.831666429038,0.01
68,2.3217215538024902,0.765546875,0.43082150044301937,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6542231715789093,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.831666429038,0.01
69,3.4627623558044434,0.68515625,0.37082818643234183,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6561773718937456,105768.0,105768.0,1.0,8.6,10.0,1489.8470848748732,0.01
70,3.615828037261963,0.654296875,0.3320956566872481,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6224102873109354,105768.0,105768.0,1.0,8.6,10.0,1489.8470848748734,0.01
71,3.3376331329345703,0.6911718750000001,0.3717733654083471,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6433742714642254,105768.0,105768.0,1.0,8.6,10.0,1489.8470848748734,0.01
72,4.335589408874512,0.655390625,0.3170560471408973,0.36328515792795035,0.685617017333071,2.6348425797850448,2.618816170588687,105768.0,105768.0,1.0,8.6,10.0,1489.8470848748734,0.01
73,3.810371160507202,0.68390625,0.3670623334981272,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.64991037955505,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.8470848748732,0.01
74,3.0377633571624756,0.6864843749999999,0.36857927659650713,0.3632851579279504,0.685617017333071,2.6348425797850448,2.640919235651327,105768.0,105768.0,1.0,8.6,10.0,1489.8526325907135,0.01
75,2.5908260345458984,0.7421875,0.39693312488172405,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6031637515549058,105768.0,105768.0,1.0,8.6,10.0,1489.8526325907133,0.01
76,4.063870429992676,0.6638281250000001,0.36024410720473626,0.36328515792795035,0.685617017333071,2.6348425797850448,2.635738699294126,105768.0,105768.0,1.0,8.6,10.0,1489.865787470997,0.01
77,2.8339834213256836,0.7184375,0.35401575575161354,0.3632851579279504,0.685617017333071,2.6348425797850448,2.662883284069264,105768.0,105768.0,1.0,8.6,10.0,1489.8657874709972,0.01
78,4.203950881958008,0.65125,0.3353314398635897,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6724764920539856,105768.0,105768.0,1.0,8.6,10.0,1489.865787470997,0.01
79,2.8370282649993896,0.68984375,0.42765875464104425,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6317761850476065,105768.0,105768.0,1.0,8.6,10.0,1489.8657874709972,0.01
80,2.372720241546631,0.73046875,0.4091971990917135,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6359937105381883,105768.0,105768.0,1.0,8.6,10.0,1489.8657874709972,0.01
81,3.275770902633667,0.71078125,0.3815657959211133,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6246008433597985,105768.0,105768.0,1.0,8.6,10.0,1489.9141570944962,0.01
