round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
102,2.5788979530334473,0.761875,0.466586807139289,0.3632851579279504,0.685617017333071,2.6348425797850448,2.638229538285775,105768.0,105768.0,1.0,2.12,10.0,1490.7727035167827,0.01
103,2.393115997314453,0.781171875,0.478032566864123,0.3632851579279504,0.685617017333071,2.6348425797850448,2.650755417772768,105768.0,105768.0,1.0,2.12,10.0,1490.7727035167825,0.01
104,3.063633441925049,0.7565625,0.4258592795583237,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6358883546427356,105768.0,105768.0,1.0,2.12,10.0,1490.7727035167827,0.01
105,2.8109710216522217,0.7640625,0.444801408742508,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.650749000171997,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1490.773446868054,0.01
106,2.7945356369018555,0.7596875,0.45955608330995884,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.659126482251988,105768.0,105768.0,1.0,2.12,10.0,1490.773446868054,0.01
107,2.928644895553589,0.7521874999999999,0.45128631718714507,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6760815664314666,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1490.773446868054,0.01
108,3.760965347290039,0.71421875,0.39843421972424187,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6478208514777943,105768.0,105768.0,1.0,2.12,10.0,1490.7734468680537,0.01
109,2.78069806098938,0.776640625,0.4240139433733855,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6123097728425932,105768.0,105768.0,1.0,2.12,10.0,1490.773446868054,0.01
110,2.6428112983703613,0.786015625,0.4762358740251228,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6578523623480326,105768.0,105768.0,1.0,2.12,10.0,1490.773446868054,0.01
111,3.201366901397705,0.7256250000000001,0.40723968855935244,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6677296676719044,105768.0,105768.0,1.0,2.12,10.0,1490.7741902193252,0.01
112,2.234755516052246,0.783828125,0.4502319941108845,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.626193863230625,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1490.7741902193252,0.01
113,3.673307180404663,0.7203125,0.39101658598510436,0.3632851579279504,0.685617017333071,2.6348425797850448,2.635975676000518,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1490.7741902193252,0.01
114,2.6809990406036377,0.721015625,0.43690872464015695,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6480990148589165,105768.0,105768.0,1.0,2.12,10.0,1490.7741902193252,0.01
115,2.8656606674194336,0.7580468749999999,0.443471530863151,0.3632851579279504,0.685617017333071,2.6348425797850448,2.659042379033675,105768.0,105768.0,1.0,2.12,10.0,1490.7741902193252,0.01
116,2.5926361083984375,0.7626562499999999,0.4729739591089051,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6584195097380467,105768.0,105768.0,1.0,2.12,10.0,1490.8225598428241,0.01
117,2.9681220054626465,0.739765625,0.44538005573895756,0.36328515792795035,0.685617017333071,2.6348425797850448,2.616301539669987,105768.0,105768.0,1.0,2.12,10.0,1490.8225598428237,0.01
118,2.5428876876831055,0.7209374999999999,0.45968420437114066,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.628105038186909,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1490.8273642073925,0.01
119,3.262432336807251,0.733671875,0.4181562847059631,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.644114269720859,105768.0,105768.0,1.0,2.12,10.0,1490.8273642073927,0.01
120,2.890326499938965,0.76171875,0.4429426360181185,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.625993364543592,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1490.8604067807041,0.01
121,2.366938591003418,0.77578125,0.48526877347556646,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6378423540905698,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1490.8687207381602,0.01
122,3.3280606269836426,0.699296875,0.380519064045974,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6522115175185905,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1490.8687207381602,0.01
123,2.8502883911132812,0.76359375,0.4619557674988863,0.3632851579279504,0.685617017333071,2.6348425797850448,2.612083662148479,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1490.8687207381602,0.01
124,3.0170862674713135,0.7556250000000001,0.46001369223103306,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6403658229946587,105768.0,105768.0,1.0,2.12,10.0,1490.8997647932995,0.01
125,2.494511365890503,0.759921875,0.4737633361936855,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6426225510212173,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1490.9005081445707,0.01
126,2.372070550918579,0.7751562500000001,0.5021894129206623,0.36328515792795035,0.685617017333071,2.6348425797850448,2.654902963565973,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1490.9005081445707,0.01
127,2.5319056510925293,0.736640625,0.44188701598890046,0.3632851579279504,0.685617017333071,2.6348425797850448,2.64453351579001,105768.0,105768.0,1.0,2.12,10.0,1490.900508144571,0.01
128,2.362387180328369,0.77703125,0.47831548023683473,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.622668108345473,105768.0,105768.0,1.0,2.12,10.0,1490.900508144571,0.01
129,2.1329216957092285,0.7765625000000002,0.48911829796227774,0.36328515792795035,0.685617017333071,2.6348425797850448,2.62694992627318,105768.0,105768.0,1.0,2.12,10.0,1490.900508144571,0.01
130,3.197362184524536,0.7624999999999998,0.44701311763363527,0.3632851579279503,0.685617017333071,2.6348425797850448,2.6060623046742313,105768.0,105768.0,1.0,2.12,10.0,1490.9136630248547,0.01
131,2.7277612686157227,0.725,0.43818353279456673,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6358588016260023,105768.0,105768.0,1.0,2.12,10.0,1490.9211879332154,0.01
132,2.7397916316986084,0.7722656249999998,0.44959030740600286,0.36328515792795035,0.685617017333071,2.6348425797850448,2.683443792848835,105768.0,105768.0,1.0,2.12,10.0,1490.9211879332154,0.01
133,2.774714708328247,0.755703125,0.4575584704318393,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6623817810196346,105768.0,105768.0,1.0,2.12,10.0,1490.9211879332154,0.01
134,2.7736928462982178,0.73171875,0.4483479493252021,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6401359096339148,105768.0,105768.0,1.0,2.12,10.0,1490.9211879332154,0.01
135,2.878119707107544,0.7514062500000002,0.4139954040317372,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6740409495342994,105768.0,105768.0,1.0,2.12,10.0,1490.9211879332154,0.01
136,3.422485828399658,0.7357812500000002,0.3677744165145189,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.653223872254483,105768.0,105768.0,1.0,2.12,10.0,1490.9211879332154,0.01
